MOLREGNO	MOL_TYPE	MOL_CHEMBL_ID	SMILE	ASSAYS	TID	TID_CHEMBL_ID	ACCESION	TAX_ID	STD_TYPE	VALUE_UM	PCHEMBL_VALUE	CLASS
579125	Small molecule	CHEMBL589973	CCCCNC(=O)c1ccc(Oc2ccc(CC(=O)O)cc2OC)c(NS(=O)(=O)c2ccc(Cl)cc2Cl)c1	2	12659	CHEMBL4427	Q13258	9606	IC50	0.14600000000000002	7.234999999999999	1
1280551	Small molecule	CHEMBL1951563	CCCCNC(=O)c1ccc(Oc2ccc(CC(=O)O)cc2Cl)c(NS(=O)(=O)c2ccc(Cl)cc2Cl)c1	2	12659	CHEMBL4427	Q13258	9606	IC50	0.669	6.99	1
1281290	Small molecule	CHEMBL1952295	CCCc1ccc(B(O)O)cc1	2	101054	CHEMBL5080	Q9Y5X9	9606	IC50	3.0	5.550000000000001	1
1281292	Small molecule	CHEMBL1952297	CCCCCCCc1ccc(B(O)O)cc1	2	101054	CHEMBL5080	Q9Y5X9	9606	IC50	1.01	6.135	1
1281301	Small molecule	CHEMBL1952305	CCCCCCCCCCCc1ccc(B2OC(C)(C)C(C)(C)O2)cc1	2	101054	CHEMBL5080	Q9Y5X9	9606	IC50	2.95	5.6	1
1281290	Small molecule	CHEMBL1952295	CCCc1ccc(B(O)O)cc1	2	232	CHEMBL2060	P06858	9606	IC50	10.25	5.0	0
1281292	Small molecule	CHEMBL1952297	CCCCCCCc1ccc(B(O)O)cc1	2	232	CHEMBL2060	P06858	9606	IC50	19.5	4.785	0
1281301	Small molecule	CHEMBL1952305	CCCCCCCCCCCc1ccc(B2OC(C)(C)C(C)(C)O2)cc1	1	232	CHEMBL2060	P06858	9606	IC50	15.0	4.82	0
1148991	Small molecule	CHEMBL1782336	O=C(c1cc(-c2ccccc2)on1)N1N=C(c2cccnc2)CC1c1ccccc1O	2	100126	CHEMBL5145	P15056	9606	IC50	0.40900000000000003	7.095	1
1148836	Small molecule	CHEMBL1782182	O=C(c1cccc(-n2cccn2)c1)N1N=C(c2cccnc2)CC1c1ccccc1O	2	100126	CHEMBL5145	P15056	9606	IC50	4.371	6.22	1
1831880	Small molecule	CHEMBL3401677	C[C@@H]1CN(c2ccc(C#N)cc2)CCN1c1cccc(C(=O)N[C@H]2C3CC4CC2C[C@](O)(C4)C3)n1	2	11489	CHEMBL4235	P28845	9606	IC50	0.00445	8.365	1
1838060	Small molecule	CHEMBL3414876	Cc1ccc(S(=O)(=O)O)cc1.O=C1Cc2cc(Cc3ccc(-c4ccncc4)cc3)ccc2C(=O)N1O	5	228	CHEMBL247	Q72547	11676	IC50	0.9	6.068	1
1844894	Small molecule	CHEMBL3427501	CCOc1ccc2c(Oc3ccc(/C=C/C(=O)O)cc3)c(-c3ccc(OC(F)(F)F)cc3C)c(=O)oc2c1	2	19	CHEMBL206	P03372	9606	IC50	0.1515	6.949999999999999	1
1166707	Small molecule	CHEMBL1809006	CN1CCN(C(=O)[C@@H]2C=C3c4cccc5[nH]cc(c45)C[C@H]3N(C(=O)Nc3ccccc3)C2)CC1	2	12825	CHEMBL4441	P49682	9606	IC50	0.10700000000000001	6.98	1
1168134	Small molecule	CHEMBL1813104	CS(=O)(=O)c1cc(Cl)c(NC(=O)N2CCN3C(=O)N([C@H]4C[C@@H]4c4ccccc4)C(=O)[C@@H]3C2)c(Cl)c1	2	101400	CHEMBL5971	Q99835	9606	IC50	0.0415	7.385	1
1948383	Small molecule	CHEMBL3582318	Cc1nc([C@]2(c3cn[nH]c3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)no1	2	11261	CHEMBL2028	P32745	9606	IC50	0.0157	7.825	1
1948484	Small molecule	CHEMBL3582418	CCCN(CCC)c1ccc(/C=C(\C#N)C(=O)O)c(OC)c1	2	104650	CHEMBL2073709	P53987	10116	IC50	0.01075	7.97	1
1957970	Small molecule	CHEMBL3604927	Cc1cc(Nc2cc(N3CCN(C)CC3)nc(Oc3cccc([N+](=O)[O-])c3)n2)n[nH]1	2	9	CHEMBL203	P00533	9606	IC50	1.4500000000000002	5.93	1
1959499	Small molecule	CHEMBL3608644	COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)CCCN(C1CCOCC1)C2	2	100417	CHEMBL4247	Q9UM73	9606	IC50	1.0	6.01	1
1959717	Small molecule	CHEMBL3608859	CC(C)CC(=O)c1c(O)c(C(C2=C(O)c3ccccc3C2=O)c2ccccc2)c(O)c(C(C2=C(O)c3ccccc3C2=O)c2ccccc2)c1O	2	55	CHEMBL215	P09917	9606	IC50	1.65	5.8	1
1251252	Small molecule	CHEMBL1911646	COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cc(F)ccc2[nH]1)C(F)(F)F	2	25	CHEMBL2034	P04150	9606	IC50	0.051000000000000004	7.365	1
1249880	Small molecule	CHEMBL1910288	COCCCc1cc(CN(C(=O)[C@H]2CNCC[C@]2(O)c2cccc(Cl)c2)C2CC2)cc(OCCOC)c1	2	11225	CHEMBL286	P00797	9606	IC50	0.507	6.645	1
1266715	Small molecule	CHEMBL1923113	O=C([C@H]1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1cccc(Cl)c1Cl)C1CC1	2	11225	CHEMBL286	P00797	9606	IC50	0.0028	8.985	1
1270743	Small molecule	CHEMBL1933286	CN(C)CCCn1c(NC(=O)c2ccc3cc4n(c3c2)CCCNC4=O)nc2ccc(Cl)cc21	2	12724	CHEMBL2345	P51812	9606	IC50	0.09	7.25	1
1271973	Small molecule	CHEMBL1934504	CC(C)(CO)Nc1nc(-c2ccc(Cl)c(Cl)c2)c2c(N)c(C(N)=O)sc2n1	2	100126	CHEMBL5145	P15056	9606	IC50	4.876	5.984999999999999	1
1271906	Small molecule	CHEMBL1934437	CC(=O)c1c(-c2ccc([N+](=O)[O-])cc2)c(C)n(Cc2ccccc2)c1C	4	56	CHEMBL1871	P10275	9606	IC50	1.5050000000000003	6.1725	1
809628	Small molecule	CHEMBL1385744	Cc1cc2cc(CNC(=O)c3ccc(S(=O)(=O)N4CCCCC4)cc3)ccc2[nH]1	2	103990	CHEMBL1741194	P87108	559292	IC50	72.14500000000001	4.140000000000001	0
1312158	Small molecule	CHEMBL1990867	Cc1ccc(C2=NNC(c3ccc(Cl)cc3Cl)S2)cc1	2	103990	CHEMBL1741194	P87108	559292	IC50	23.075	4.84	0
1324946	Small molecule	CHEMBL2003655	N/C(=N\OC(=O)c1ccc(Cl)cc1)c1ccc(Oc2ccc(C(F)(F)F)cn2)cc1	2	103990	CHEMBL1741194	P87108	559292	IC50	42.644999999999996	4.404999999999999	0
862454	Small molecule	CHEMBL1438570	Cc1ccc2nc(N3C(=O)CNC3=S)sc2c1	2	103990	CHEMBL1741194	P87108	559292	IC50	9.905000000000001	5.029999999999999	1
2052129	Small molecule	CHEMBL3736035	COc1ccc(-c2ccc3[nH]nc(C(=O)NCC4CCN(Cc5ccc(C(=O)O)o5)CC4)c3c2)cn1	2	10197	CHEMBL262	P49841	9606	IC50	0.0205	7.6899999999999995	1
1336126	Small molecule	CHEMBL2018392	CCC[C@H](O)[C@H](CNCc1ccc(C)cc1C)NC(=O)CNC(=O)c1cc(C(F)(F)F)ccc1NC(C)C	2	11575	CHEMBL4015	P41597	9606	IC50	0.00715	8.165	1
1336131	Small molecule	CHEMBL2018397	CCC[C@H](O)[C@H](CNCc1ccc(C)cc1C)NC(=O)CC(=O)Nc1cccc(C(F)(F)F)c1	2	11575	CHEMBL4015	P41597	9606	IC50	0.0545	7.32	1
1336136	Small molecule	CHEMBL2018402	CCC[C@H](O)[C@H](CNCc1ccc(C)cc1C)NC(=O)CC(=O)Nc1cc(NCC)cc(C(F)(F)F)c1	2	11575	CHEMBL4015	P41597	9606	IC50	0.00825	8.135	1
1341893	Small molecule	CHEMBL2029845	CCCOc1ccc(/C=C2\SC(c3ccc(Cl)cc3)=NC2=O)cc1	2	55	CHEMBL215	P09917	9606	IC50	0.13	6.925	1
1140932	Small molecule	CHEMBL1765904	COc1ccc(/C=C2\SC(c3ccc(OC)cc3)=NC2=O)cc1	6	55	CHEMBL215	P09917	9606	IC50	2.16	5.949999999999999	1
1341910	Small molecule	CHEMBL2029861	COc1ccc(/C(C)=C2\SC(c3ccc(N)cc3)=NC2=O)cc1	2	55	CHEMBL215	P09917	9606	IC50	4.8	5.34	1
1343285	Small molecule	CHEMBL2031223	Cc1ccc(NC(=O)c2ccccc2)cc1-n1c(C)nc2ccc(N3CCN(C)CC3)cc2c1=O	3	10188	CHEMBL260	Q16539	9606	IC50	2.4264266666666665	5.63	1
1343503	Small molecule	CHEMBL2031438	COC(=O)c1ccc(OCc2ccc3ccccc3n2)cc1[C@]1(c2ccc(F)cc2)C[C@H]2CC[C@H]1C2	2	10102	CHEMBL4550	P20292	9606	IC50	0.7047500000000001	6.935	1
2080074	Small molecule	CHEMBL3793509	O=C1Cc2cc(-c3cccc(O)c3)ccc2C(=O)N1	2	105247	CHEMBL2169736	O95551	9606	IC50	24.0	4.675	0
2080087	Small molecule	CHEMBL3792834	CS(=O)(=O)Nc1ccc(-c2ccc3c(c2)CC(=O)NC3=O)cc1	2	105247	CHEMBL2169736	O95551	9606	IC50	2.0500000000000003	5.6899999999999995	1
1336233	Small molecule	CHEMBL2018498	O=C(C[C@H](Nc1ccc2[nH]ccc2c1)C(=O)N1CCC(N2CCCCC2)CC1)N1CCC(N2Cc3ccccc3NC2=O)CC1	2	19904	CHEMBL3798	Q16602	9606	IC50	0.1195	6.99	1
1336238	Small molecule	CHEMBL2018503	Cc1cc(CC(CC(=O)N2CCC3(CC2)OC(=O)Nc2ccccc23)C(=O)N2CCC(N3CCCCC3)CC2)cc2cn[nH]c12	2	19904	CHEMBL3798	Q16602	9606	IC50	0.000515	9.315000000000001	1
1336242	Small molecule	CHEMBL2018507	Cc1cc(CC(CC(=O)N2CCC(n3cc(-c4ccccc4)[nH]c3=O)CC2)C(=O)N2CCC(N3CCCCC3)CC2)cc2cn[nH]c12	2	19904	CHEMBL3798	Q16602	9606	IC50	9.949999999999999e-05	10.065000000000001	1
1334498	Small molecule	CHEMBL2016781	Cc1nc(N2CCC(O)(C3CCC3)CC2)nc2ccc(NC(=O)COc3ccc(OC(F)(F)F)cc3)cc12	2	19905	CHEMBL344	Q99705	9606	IC50	0.053	7.335	1
2085899	Small molecule	CHEMBL3805774	CCOc1cc2ncnc(Nc3cccc(OC)c3)c2c2c1OCCO2	2	9	CHEMBL203	P00533	9606	IC50	0.037200000000000004	7.76	1
1422804	Small molecule	CHEMBL2152129	CNC(=O)c1nc(-c2cccc(S(=O)(=O)Nc3ccccc3)c2)cnc1N	2	11939	CHEMBL3267	P48736	9606	IC50	0.193	6.855	1
1422823	Small molecule	CHEMBL2152148	CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3ccc(F)cc3Cl)c2)cnc1N	2	11939	CHEMBL3267	P48736	9606	IC50	0.2665	7.290000000000001	1
1422929	Small molecule	CHEMBL2152253	CNC(=O)c1nc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3C)c2)cnc1N	2	11939	CHEMBL3267	P48736	9606	IC50	0.41950000000000004	6.779999999999999	1
1341474	Small molecule	CHEMBL2029430	C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OCC)nc32)c1	5	9	CHEMBL203	P00533	9606	IC50	0.005982	8.299999999999999	1
1429143	Small molecule	CHEMBL2165703	O=C(NC1CCCC1)NC(Cc1ccccc1)(c1cccc(C(F)(F)F)c1)c1ccccn1	2	10517	CHEMBL3572	P11597	9606	IC50	12.85	5.38	0
1438121	Small molecule	CHEMBL2177337	COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3ccnc(Cl)c3)ccc1O2	2	12252	CHEMBL4822	P56817	9606	IC50	3.955	5.46	1
1438104	Small molecule	CHEMBL2177320	COc1ccc2c(c1)C1(COC(N)=N1)c1cc(-c3ccccc3)ccc1O2	2	12252	CHEMBL4822	P56817	9606	IC50	1.85	5.765	1
1438127	Small molecule	CHEMBL2177343	CC(C)COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncnc3)ccc1O2	4	12252	CHEMBL4822	P56817	9606	IC50	0.022000000000000002	7.7700000000000005	1
1056050	Small molecule	CHEMBL1641742	CCCCCC[C@@H]1N[C@@H](CO)[C@H](O)[C@H]1O	2	12200	CHEMBL3114	P23739	10116	IC50	5.555	5.96	1
2099992	Small molecule	CHEMBL3890621	Nc1cc2cc(C(=O)NCc3ccc(S(=O)(=O)c4ccccc4)cc3)oc2cn1	2	104106	CHEMBL1744525	P43490	9606	IC50	0.463	6.545	1
2141869	Small molecule	CHEMBL3932498	CC1(O)CC(CC(=O)N2CCC3(CC2)CC3CNC(=O)N2Cc3ccncc3C2)C1	2	104106	CHEMBL1744525	P43490	9606	IC50	0.0361	7.555	1
2177016	Small molecule	CHEMBL3967645	COc1cc(OC)cc(N(CCCN2CCC(N)C2)c2ccc3ncc(-c4cnn(C)c4)nc3c2)c1.Cl	2	11926	CHEMBL2742	P22607	9606	IC50	0.0050615	8.455	1
2141657	Small molecule	CHEMBL3932286	C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Cl)c4)ncnc3cc2OC)CC1	2	9	CHEMBL203	P00533	9606	IC50	0.0057	8.260000000000002	1
1364403	Small molecule	CHEMBL2086747	COCCNS(=O)(=O)c1ccc2c(c1)C(=C(c1ccccc1)c1nc3ccccc3[nH]1)C(=O)N2	2	10266	CHEMBL3650	P11362	9606	IC50	15.1435	5.529999999999999	0
1515279	Small molecule	CHEMBL2316195	CN1CCN(CCCNC(=O)c2ccc3c(c2)C(=O)c2ccc(Nc4ccc(F)cc4F)cc2CC3)CC1	2	10188	CHEMBL260	Q16539	9606	IC50	0.014499999999999999	7.859999999999999	1
1423476	Small molecule	CHEMBL2152795	O=C1c2ccc(Nc3ccc(F)cc3Cl)cc2CCc2ccc(O)cc21	2	10188	CHEMBL260	Q16539	9606	IC50	2.18	5.835	1
1423644	Small molecule	CHEMBL2152961	O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2cc(OCCN3CCOCC3)ccc21	2	10188	CHEMBL260	Q16539	9606	IC50	20.01	6.050000000000001	0
1343056	Small molecule	CHEMBL2030996	CC(=O)N[C@@H](Cc1cccc(F)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21	2	12252	CHEMBL4822	P56817	9606	IC50	0.0014000000000000002	8.870000000000001	1
1430094	Small molecule	CHEMBL2170609	CCC(=O)N1CCC(c2ccc(C(=O)NC(=N)N)cc2C(F)(F)F)CC1	2	11096	CHEMBL2781	P19634	9606	IC50	0.020999999999999998	7.734999999999999	1
1442744	Small molecule	CHEMBL2181914	COC(OC)C(=O)N[C@@H](Cc1cccc(-c2nccs2)c1)[C@H](O)CN[C@H]1CC2(CCC2)Oc2ncc(CC(C)(C)C)cc21	2	12252	CHEMBL4822	P56817	9606	IC50	0.00945	8.024999999999999	1
1447671	Small molecule	CHEMBL2208021	CCCCCOC(=O)NCc1nc(-c2nc(C)cs2)c(-c2ccc3ncsc3c2)[nH]1	2	13004	CHEMBL4439	P36897	9606	IC50	0.07550000000000001	7.404999999999999	1
1447647	Small molecule	CHEMBL2207997	Cc1csc(-c2nc(C3CC3)[nH]c2-c2ccc3ncsc3c2)n1	2	13004	CHEMBL4439	P36897	9606	IC50	0.0269	7.705	1
1528047	Small molecule	CHEMBL2338358	CCCCCCn1cc[n+](CC(O)(P(=O)([O-])O)P(=O)(O)O)c1	2	71	CHEMBL1782	P14324	9606	IC50	0.08199999999999999	7.140000000000001	1
1528068	Small molecule	CHEMBL2338379	CCCCCCCCCCCn1cc[n+](CC(P(=O)([O-])O)P(=O)(O)O)c1	2	71	CHEMBL1782	P14324	9606	IC50	0.21000000000000002	6.699999999999999	1
1529830	Small molecule	CHEMBL2347996	CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3ncn4c3CCCC4)nc12	3	10906	CHEMBL2599	P43405	9606	IC50	0.37000000000000005	6.710000000000001	1
1529825	Small molecule	CHEMBL2347991	CC(C)(C)NC(=O)c1c[nH]c2ncc(-c3nn(CCC(O)CO)c4cc(F)ccc34)nc12	3	10906	CHEMBL2599	P43405	9606	IC50	0.24366666666666667	7.06	1
1528850	Small molecule	CHEMBL2347026	NC(=O)CCCCc1c[nH]c2ccc(F)cc12	2	10567	CHEMBL2439	P05164	9606	IC50	0.041	7.390000000000001	1
1529015	Small molecule	CHEMBL2347189	C[C@]1(c2cc(NC(=O)c3ccc(C#N)cn3)ccc2F)N=C(N)O[C@@H](C(F)(F)F)[C@@H]1F	2	12252	CHEMBL4822	P56817	9606	IC50	0.095	7.11	1
1562761	Small molecule	CHEMBL2385999	c1ccc([B-]2(c3ccccc3)[NH2+]CCCO2)cc1	2	103784	CHEMBL1628465	Q9H1D0	9606	IC50	22.15	4.67	0
1570026	Small molecule	CHEMBL2402435	Cc1ccc(Nc2ccc(C#N)cc2S(=O)(=O)NC(=O)NC(C)(C)C)cc1	2	246	CHEMBL2069	P21731	9606	IC50	0.9450000000000001	6.025	1
1571364	Small molecule	CHEMBL2403760	CC1(c2cccc(NC(=O)c3ccccn3)c2)CSC(N)=N1	2	12252	CHEMBL4822	P56817	9606	IC50	5.3500000000000005	5.404999999999999	1
1604301	Small molecule	CHEMBL3086829	COS(=O)(=O)[O-].C[n+]1cc(P(=S)(c2ccccc2)c2ccccc2)n2ccccc21	2	101097	CHEMBL5162	Q6W5P4	9606	IC50	20.75	5.005	0
1608801	Small molecule	CHEMBL3094410	CCCCCCC(Sc1nc(Cl)cc(Nc2nc3c(s2)CCc2cc(OC)ccc2-3)n1)C(=O)O	2	55	CHEMBL215	P09917	9606	IC50	1.05	6.21	1
1608812	Small molecule	CHEMBL3094421	CCCCCCC(Sc1nc(Cl)cc(Nc2nc(-c3ccc(Cl)cc3Cl)cs2)n1)C(=O)O	2	55	CHEMBL215	P09917	9606	IC50	0.9500000000000001	6.029999999999999	1
1992024	Small molecule	CHEMBL3659137	[C-]#[N+]c1ccc([C@@H]2CN3CCN(C(=O)C4CCc5nc(-n6cnnn6)ccc54)C[C@@H]3CO2)cc1OC	2	105177	CHEMBL2146350	P35560	10116	IC50	0.505	6.35	1
1530637	Small molecule	CHEMBL2348795	C[C@H](Nc1cccc2ccccc12)C(=O)Nc1ccc2oc(-c3ccncc3)nc2c1	2	102448	CHEMBL6145	Q8T6T2	5807	IC50	0.014499999999999999	7.835	1
1530655	Small molecule	CHEMBL2348813	CC(Oc1ccccc1)C(=O)Nc1ccc2oc(-c3ccncc3)nc2c1	2	102448	CHEMBL6145	Q8T6T2	5807	IC50	0.045	7.35	1
1559844	Small molecule	CHEMBL2380445	CC1(c2cccc(-c3cncnc3)c2)N=C(N)CCS1	2	12252	CHEMBL4822	P56817	9606	IC50	0.52	6.7	1
1559849	Small molecule	CHEMBL2380450	COc1ccc(C2(c3cccc(-c4cncnc4)c3)N=C(N)c3nc(C)sc32)cc1	2	12252	CHEMBL4822	P56817	9606	IC50	0.331	6.85	1
1560680	Small molecule	CHEMBL2381273	CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3ccc(N)nc3)ccc1-2	2	11362	CHEMBL4005	P42336	9606	IC50	0.0362	8.0	1
2034216	Small molecule	CHEMBL3700907	CN(C)[C@H]1CCc2nc(NC(=O)c3cccc(OCC(=O)Nc4ccc(C#N)cc4)c3)sc2C1	2	11149	CHEMBL2973	O75116	9606	IC50	0.00195	8.715	1
2037741	Small molecule	CHEMBL3704397	COCCN(C)C1CCc2nc(NC(=O)c3cccc(OCC(=O)Nc4ccc(C#N)cc4)c3)sc2C1	2	11149	CHEMBL2973	O75116	9606	IC50	0.0191	7.825	1
1997138	Small molecule	CHEMBL3664200	Cn1cnc(-c2ccnc(Nc3cc(Cl)c4[nH]c(C(=O)NC5CCCNC5)cc4c3)n2)c1	2	10906	CHEMBL2599	P43405	9606	IC50	0.0083	8.11	1
1578604	Small molecule	CHEMBL2419819	C[C@H]1OC(=O)[C@@H]1NC(=O)OCCCCCc1ccccc1	2	104545	CHEMBL2034805	Q5KTC7	10116	IC50	0.019000000000000003	7.725	1
1521444	Small molecule	CHEMBL2331821	COc1ccc(-c2oc3cc(OC)cc(OC)c3c(=O)c2O)cc1	2	100974	CHEMBL5393	Q9UNQ0	9606	IC50	10.675	4.98	0
1580717	Small molecule	CHEMBL2425601	COC[C@@H](Oc1cc(C[C@@H]2C[S@@+]([O-])C[C@H](NCc3cccc(C(C)(C)CO)c3)[C@H]2O)cc(F)c1N)C(F)(F)F	2	12252	CHEMBL4822	P56817	9606	IC50	0.07300000000000001	7.395	1
2034315	Small molecule	CHEMBL3701005	CCN(c1cc(-c2cnn(C)c2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)[C@H]1CC[C@H](N(C)C)CC1	4	105440	CHEMBL2189110	Q15910	9606	IC50	0.002725	8.6275	1
2148014	Small molecule	CHEMBL3938643	Cc1ccc(F)c(C(=O)Nc2cccc(C#Cc3cc(C(=O)N=S(C)(C)=O)cnc3N)c2)c1	2	10980	CHEMBL279	P35968	9606	IC50	0.006	8.225000000000001	1
2100943	Small molecule	CHEMBL3891572	Cc1ccoc1C(=O)Nc1cccc(C#Cc2cc(C(=O)N=S(C)(=O)CCCCC(=O)O)cnc2N)c1	2	10980	CHEMBL279	P35968	9606	IC50	0.0255	7.82	1
2142666	Small molecule	CHEMBL3933295	COC(=O)CCCCS(C)(=O)=NC(=O)c1cnc(N)c(C#Cc2cccc(NC(=O)c3cccc(OC)c3)c2)c1	2	10980	CHEMBL279	P35968	9606	IC50	0.003	8.65	1
2148014	Small molecule	CHEMBL3938643	Cc1ccc(F)c(C(=O)Nc2cccc(C#Cc3cc(C(=O)N=S(C)(C)=O)cnc3N)c2)c1	2	197	CHEMBL1913	P09619	9606	IC50	0.0085	8.075	1
2142666	Small molecule	CHEMBL3933295	COC(=O)CCCCS(C)(=O)=NC(=O)c1cnc(N)c(C#Cc2cccc(NC(=O)c3cccc(OC)c3)c2)c1	2	197	CHEMBL1913	P09619	9606	IC50	0.0115	7.95	1
1423624	Small molecule	CHEMBL2152941	O=C1c2ccc(Nc3ccc(F)cc3F)cc2CCc2ccc(OCCCO)cc21	4	10188	CHEMBL260	Q16539	9606	IC50	0.1005	7.3575	1
1423459	Small molecule	CHEMBL2152778	COc1ccc2c(c1)C(=O)c1ccc(Nc3ccc(F)cc3F)cc1CC2	4	10188	CHEMBL260	Q16539	9606	IC50	0.72775	6.6899999999999995	1
1621985	Small molecule	CHEMBL3125381	CC1Cc2cc(F)ccc2N1C(=O)Cc1nc(N2CCOCC2)sc1C(=O)O	2	12576	CHEMBL3145	P42338	9606	IC50	0.41600000000000004	6.955	1
1614410	Small molecule	CHEMBL3109212	Nc1cccc(-c2cnc3[nH]cc(-c4cccc(NC(=O)Nc5cc(C(F)(F)F)ccc5F)c4)c3c2)c1	3	100990	CHEMBL5464	Q13546	9606	IC50	0.016433333333333335	8.063333333333334	1
1614392	Small molecule	CHEMBL3109195	Nc1nccc2c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)cccc12	3	100990	CHEMBL5464	Q13546	9606	IC50	0.225	7.166666666666667	1
1614810	Small molecule	CHEMBL3109608	Cc1ccc(CNC(c2ccccc2Cl)c2c(C)[nH]c3cc(C)ccc23)cc1	2	64	CHEMBL1977	P11473	9606	IC50	6.45	5.244999999999999	1
1614808	Small molecule	CHEMBL3109606	Cc1ccc2c(C(NCc3ccccc3)c3ccccc3Cl)c(C)[nH]c2c1	2	64	CHEMBL1977	P11473	9606	IC50	32.85	4.73	0
1614798	Small molecule	CHEMBL3109597	COc1ccc(NC(c2ccc(OC(F)(F)F)cc2)c2c(C)[nH]c3ccccc23)cc1OC	2	64	CHEMBL1977	P11473	9606	IC50	12.5	5.15	0
1615153	Small molecule	CHEMBL3109948	Cn1cc(-c2cc3cnc(Nc4ccc(-c5cncnc5)cc4Cl)cc3n2C(=O)OC(C)(C)C)cn1	2	30011	CHEMBL3983	P33981	9606	IC50	0.11549999999999999	7.18	1
1615190	Small molecule	CHEMBL3109985	O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc(-c2cnc(C3CC3)o2)cc1	2	11232	CHEMBL3524	P56524	9606	IC50	0.16999999999999998	6.96	1
1615207	Small molecule	CHEMBL3110001	O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccc2nccnc2c1	2	11232	CHEMBL3524	P56524	9606	IC50	0.09	7.25	1
1615198	Small molecule	CHEMBL3109993	O=C(NO)[C@@H]1[C@H](c2ccccc2)[C@H]1c1ccnc(C2CC2)c1	2	11232	CHEMBL3524	P56524	9606	IC50	0.34500000000000003	6.9350000000000005	1
1728337	Small molecule	CHEMBL3221922	O=C(O)/C(S)=C/c1ccccc1F	2	11602	CHEMBL4062	P35750	9823	IC50	22.55	4.645	0
1724380	Small molecule	CHEMBL3218005	O=C(NCc1ccccc1)Nc1nc(-c2ccncc2)cs1	3	10811	CHEMBL3231	Q13464	9606	IC50	0.16333333333333333	6.786666666666666	1
1724380	Small molecule	CHEMBL3218005	O=C(NCc1ccccc1)Nc1nc(-c2ccncc2)cs1	3	11149	CHEMBL2973	O75116	9606	IC50	0.06333333333333334	7.216666666666666	1
1731633	Small molecule	CHEMBL3233133	CC[C@@H](CS(=O)(=O)c1ccccc1)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1	2	20131	CHEMBL5023	Q00987	9606	IC50	0.008950000000000001	8.41	1
1731639	Small molecule	CHEMBL3233139	CC(C)(C)[C@@H](CS(=O)(=O)C(C)(C)C)N1C(=O)[C@@H](CC(=O)O)O[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1	2	20131	CHEMBL5023	Q00987	9606	IC50	0.0027999999999999995	8.795	1
1734896	Small molecule	CHEMBL3236364	CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(CC(N)=O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1	2	20131	CHEMBL5023	Q00987	9606	IC50	0.0009500000000000001	9.370000000000001	1
1735193	Small molecule	CHEMBL3236658	CC(C)(C(=O)O)c1cnc(C[C@@]2(C)C[C@H](c3cccc(Cl)c3)[C@@H](c3ccc(Cl)cc3)N([C@H](CS(=O)(=O)C(C)(C)C)C3CC3)C2=O)s1	2	20131	CHEMBL5023	Q00987	9606	IC50	0.0011500000000000002	9.19	1
1746373	Small molecule	CHEMBL3261415	Cc1ccc(-n2ncc3c(NC[C@H](C)NS(=O)(=O)c4c(C)cc(C)cc4C)cccc32)cc1	2	25	CHEMBL2034	P04150	9606	IC50	0.004200000000000001	8.379999999999999	1
1758113	Small molecule	CHEMBL3287584	COc1ccc(NC(=N)c2cccs2)cc1CSC1CCCC1	2	101356	CHEMBL5852	Q96P65	9606	IC50	0.10430500000000001	7.05	1
703539	Small molecule	CHEMBL1254079	Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2ccncc2[nH]1)C(F)(F)F	4	25	CHEMBL2034	P04150	9606	IC50	0.024	7.710000000000001	1
556116	Small molecule	CHEMBL562493	Oc1ccc(Nc2nc(-c3ccccc3)cs2)cc1	2	55	CHEMBL215	P09917	9606	IC50	0.2	6.76	1
